0.33256 0.36046 0.32914 0.33811 0.56640 0.44621 0.56278 0.32966 0.35697 0.40757
0.29410 0.36673 0.31203 0.37467 0.49658 0.36871 0.37488 0.39207 0.33407 0.37604
0.52294 0.52642 0.48404 0.49118 0.49057 0.46813 0.47362 0.47121 0.51182 0.52081
0.35899 0.36690 0.28804 0.34032 0.37097 0.36335 0.36698 0.27503 0.38406 0.39431
0.62981 0.57773 0.38192 0.53857 0.45056 0.33816 0.34213 0.41343 0.43230 0.58795
0.44045 0.49855 0.43538 0.60641 0.50704 0.46197 0.45262 0.54971 0.46173 0.42445
