0.08357 0.34092 0.14086 0.12274 0.06811 0.11422 0.22289 0.15979 0.02664 0.16842
0.17831 0.31770 0.30216 0.11763 0.07822 0.20567 0.17614 0.25216 0.10325 0.06955
0.35020 0.19340 0.07845 0.35705 0.28182 0.08445 0.02484 0.31415 0.18610 0.34365
0.16233 0.18114 0.01774 0.27004 0.06858 0.12494 0.24306 0.36882 0.12584 0.34034
0.12322 0.07848 0.05287 0.04833 0.03577 0.13435 0.19517 0.20800 0.21573 0.04028
0.05756 0.10172 0.07498 0.16519 0.05869 0.00000 0.08546 0.20558 0.12718 0.10403
