0.21917 0.52873 0.47469 0.43188 0.00420 0.09293 0.06408 0.61297 0.26221 0.11697
0.31870 0.58169 0.48293 1.00000 0.06462 0.18609 0.31485 0.14435 0.33773 0.12725
0.07310 0.16325 0.20417 0.07999 0.20696 0.12715 0.13008 0.00000 0.02180 0.19857
0.44593 0.07777 0.37816 0.53021 0.12113 0.15598 0.16120 0.33550 0.32898 0.25094
0.15124 0.24808 0.56364 0.15067 0.68010 0.14087 0.17848 0.77941 0.54913 0.67232
0.34018 0.16622 0.68125 0.77961 0.09505 0.02826 0.05913 0.28426 0.35621 0.31973
