0.99269 0.73044 0.40202 1.29461 0.32609 0.58187 0.07362 1.51066 1.08753 0.58234
1.23160 1.12233 0.75162 0.07459 0.82614 0.53836 -0.20697 1.02497 0.28511 0.48452
2.15597 0.65902 -0.39354 0.32426 1.03435 0.61058 0.41155 1.04003 0.11389 1.10437
