1 3 2 2 4 2 3 1 3 2
7 4 2 1 4 3 2 4 1 3
3 6 3 2 3 1 3 3 2 3
4 6 1 3 6 2 1 3 2 2
5 6 2 1 6 2 3 3 2 2
2 3 2 1 6 1 1 3 1 7
