22 25 25 28 19 27 27 22 5 34
14 12 19 21 18 36 26 38 35 41
12 17 16 10 12 19 17 17 13 15
19 19 28 20 17 32 25 21 29 20
32 16 17 26 27 28 28 38 33 38
10 11 12 11 22 12 17 15 20 16
