37 35 28 9 9 16 19 21 16 24
25 32 26 35 34 31 31 27 30 24
22 20 21 27 25 16 13 21 25 22
33 35 27 40 30 23 26 30 39 32
5 9 38 3 33 4 22 36 5 6
12 18 16 19 22 23 8 12 31 24
