29 25 34 31 34 15 5 29 32 19
34 28 31 20 12 26 23 23 34 25
19 10 17 16 12 19 15 23 10 11
34 25 41 33 25 25 21 37 26 20
9 18 23 15 13 28 31 22 20 12
20 13 18 5 9 17 17 9 19 21
